0,RfRNcuQUyduPyp0TwSQKd9N1lGSitbJdMtf8A61zHE=,RfRNcuQUyduPyp0TwSQKd9N1lGSitbJdMtf8A61zHE=,RfRNcuQUyduPyp0TwSQKd9N1lGSitbJdMtf8A61zHE=
105,8Dfi3473teuOdG9zS7Lys7gKKCOJKN2m9qzkzKYb9+4=,8Dfi3473teuOdG9zS7Lys7gKKCOJKN2m9qzkzKYb9+4=,8Dfi3473teuOdG9zS7Lys7gKKCOJKN2m9qzkzKYb9+4=
106,pH+m09OqwMSUr1ieZiZmPxi2oqCh5JU3FFWN3WaFo=,pH+m09OqwMSUr1ieZiZmPxi2oqCh5JU3FFWN3WaFo=,pH+m09OqwMSUr1ieZiZmPxi2oqCh5JU3FFWN3WaFo=
107,VSWKBtn4BeqyN4yDeclz8fu53kJpsLI2N+iOwSXTjm8=,VSWKBtn4BeqyN4yDeclz8fu53kJpsLI2N+iOwSXTjm8=,VSWKBtn4BeqyN4yDeclz8fu53kJpsLI2N+iOwSXTjm8=
108,T6W98sRN2WieaVcy2kvHYfFqwP63w8M0ayW5z7vqzA=,T6W98sRN2WieaVcy2kvHYfFqwP63w8M0ayW5z7vqzA=,T6W98sRN2WieaVcy2kvHYfFqwP63w8M0ayW5z7vqzA=
109,8U9dNLdjdkce409RVK1q180h3x4vDPSfyRB7Bw4IDkc=,8U9dNLdjdkce409RVK1q180h3x4vDPSfyRB7Bw4IDkc=,8U9dNLdjdkce409RVK1q180h3x4vDPSfyRB7Bw4IDkc=
110,fsl62quBjxrxxmAG47Cto6l1oUv4uVoU65JeUvNrUK0=,fsl62quBjxrxxmAG47Cto6l1oUv4uVoU65JeUvNrUK0=,fsl62quBjxrxxmAG47Cto6l1oUv4uVoU65JeUvNrUK0=
111,2958636530,Herlinda Coyle,CoyleHerlinda
112,MQTT9icm+Q5MzW9NUgAHaMWLWsHq397A2iljmnTkRs=,MQTT9icm+Q5MzW9NUgAHaMWLWsHq397A2iljmnTkRs=,MQTT9icm+Q5MzW9NUgAHaMWLWsHq397A2iljmnTkRs=
113,WlloRivprxzDTiPVYqloFdVwSIN8cHNxgTZJW8N5xI0=,WlloRivprxzDTiPVYqloFdVwSIN8cHNxgTZJW8N5xI0=,WlloRivprxzDTiPVYqloFdVwSIN8cHNxgTZJW8N5xI0=
114,yokt3bFRAH9k0gYti4VMowFSWVt7Hfv6edlo92rsaw8=,yokt3bFRAH9k0gYti4VMowFSWVt7Hfv6edlo92rsaw8=,yokt3bFRAH9k0gYti4VMowFSWVt7Hfv6edlo92rsaw8=
115,yjxwJBdqQgtGbJIozVTuYw23B+DY557Nz8lZeJ4jsJg=,yjxwJBdqQgtGbJIozVTuYw23B+DY557Nz8lZeJ4jsJg=,yjxwJBdqQgtGbJIozVTuYw23B+DY557Nz8lZeJ4jsJg=
116,g8MQMraWHCyjUxDbyJMzIqU1KnWQjWc5JFN15eN6nIw=,g8MQMraWHCyjUxDbyJMzIqU1KnWQjWc5JFN15eN6nIw=,g8MQMraWHCyjUxDbyJMzIqU1KnWQjWc5JFN15eN6nIw=
117,mAEAuftOTDqZB7sCNr2iSP3THbRyOYG62dPJvcgLtBw=,mAEAuftOTDqZB7sCNr2iSP3THbRyOYG62dPJvcgLtBw=,mAEAuftOTDqZB7sCNr2iSP3THbRyOYG62dPJvcgLtBw=
118,UWGgFlTybpBOdSlFHuGRFYZYjSEg0OAz7ODA8SdrEAQ=,UWGgFlTybpBOdSlFHuGRFYZYjSEg0OAz7ODA8SdrEAQ=,UWGgFlTybpBOdSlFHuGRFYZYjSEg0OAz7ODA8SdrEAQ=
119,J1CvunjXUDnZx9ogA7P3ENLxIl+wvKZuG5efGv6+bs=,J1CvunjXUDnZx9ogA7P3ENLxIl+wvKZuG5efGv6+bs=,J1CvunjXUDnZx9ogA7P3ENLxIl+wvKZuG5efGv6+bs=
120,NRz3A4RnSAczZdVSyJ5aB77ijPkUEqtC4kpdIMq6u+s=,NRz3A4RnSAczZdVSyJ5aB77ijPkUEqtC4kpdIMq6u+s=,NRz3A4RnSAczZdVSyJ5aB77ijPkUEqtC4kpdIMq6u+s=
121,Gx1cdZetCo8ABW+KxXTzFbkNNnzvGy6fD1aKkOVsHY=,Gx1cdZetCo8ABW+KxXTzFbkNNnzvGy6fD1aKkOVsHY=,Gx1cdZetCo8ABW+KxXTzFbkNNnzvGy6fD1aKkOVsHY=
122,sKK0BNMdRlPIfEjZRVGk5PvuWm618NTpBYKZV1iRygI=,sKK0BNMdRlPIfEjZRVGk5PvuWm618NTpBYKZV1iRygI=,sKK0BNMdRlPIfEjZRVGk5PvuWm618NTpBYKZV1iRygI=
123,ryRAkAMPMXFjTmG8oLX9ZojnPGt8GtYcr5QhwNTeRAw=,ryRAkAMPMXFjTmG8oLX9ZojnPGt8GtYcr5QhwNTeRAw=,ryRAkAMPMXFjTmG8oLX9ZojnPGt8GtYcr5QhwNTeRAw=
124,ayeOp1XG2OR3PWmtHr6iaqqVKbukxMiTUxXe0dGESM=,ayeOp1XG2OR3PWmtHr6iaqqVKbukxMiTUxXe0dGESM=,ayeOp1XG2OR3PWmtHr6iaqqVKbukxMiTUxXe0dGESM=
125,e7MvNVZfeqKur1NOPP8yMnF5+WG4nTyD0VSVlVebGs=,e7MvNVZfeqKur1NOPP8yMnF5+WG4nTyD0VSVlVebGs=,e7MvNVZfeqKur1NOPP8yMnF5+WG4nTyD0VSVlVebGs=
126,nua0FFuxhaRRs4322q7ta4h6pDbvNV5lEYZrGDwnvT0=,nua0FFuxhaRRs4322q7ta4h6pDbvNV5lEYZrGDwnvT0=,nua0FFuxhaRRs4322q7ta4h6pDbvNV5lEYZrGDwnvT0=
127,7ciQzV6fNbkU4zTOExZRBrSjcQJAfPtDxOQCQxWpCc=,7ciQzV6fNbkU4zTOExZRBrSjcQJAfPtDxOQCQxWpCc=,7ciQzV6fNbkU4zTOExZRBrSjcQJAfPtDxOQCQxWpCc=
128,Eyu00YFZILCbVqBhxTAjrQK37M5KnbeXv4xmwx0=,Eyu00YFZILCbVqBhxTAjrQK37M5KnbeXv4xmwx0=,Eyu00YFZILCbVqBhxTAjrQK37M5KnbeXv4xmwx0=
129,GIVgmmAoDoBW0aieq9feznbBqvzqHzkboTvvLKx5s=,GIVgmmAoDoBW0aieq9feznbBqvzqHzkboTvvLKx5s=,GIVgmmAoDoBW0aieq9feznbBqvzqHzkboTvvLKx5s=
130,2958656695,Dennis Garris,dennis_garris
131,IUKFfkjRulcra6HBGwuR5UrtHsxwu+6YYRdI49byn0=,IUKFfkjRulcra6HBGwuR5UrtHsxwu+6YYRdI49byn0=,IUKFfkjRulcra6HBGwuR5UrtHsxwu+6YYRdI49byn0=
132,qA3uBVdVyx2aP6kESYm8Bzo84tQah5L2o4ii1JZ4e4=,qA3uBVdVyx2aP6kESYm8Bzo84tQah5L2o4ii1JZ4e4=,qA3uBVdVyx2aP6kESYm8Bzo84tQah5L2o4ii1JZ4e4=
133,+1zrIfSEu5GaeTzWgVgrPS6MiddJ55u5JXI5vuGzUY=,+1zrIfSEu5GaeTzWgVgrPS6MiddJ55u5JXI5vuGzUY=,+1zrIfSEu5GaeTzWgVgrPS6MiddJ55u5JXI5vuGzUY=
134,ZOqSkXE6okbiYG4bHZlW33vx0vCqzRRQbflvqaHeczM=,ZOqSkXE6okbiYG4bHZlW33vx0vCqzRRQbflvqaHeczM=,ZOqSkXE6okbiYG4bHZlW33vx0vCqzRRQbflvqaHeczM=
135,zxOUb84fHlmHTgLu3zb1RKjYoxAVDdsyUfqT5yBim4=,zxOUb84fHlmHTgLu3zb1RKjYoxAVDdsyUfqT5yBim4=,zxOUb84fHlmHTgLu3zb1RKjYoxAVDdsyUfqT5yBim4=
136,vP4E0wgXN+ii2uaRt4PEJDZRq9AmVUxxWAkH3eWTI=,vP4E0wgXN+ii2uaRt4PEJDZRq9AmVUxxWAkH3eWTI=,vP4E0wgXN+ii2uaRt4PEJDZRq9AmVUxxWAkH3eWTI=
137,Qhz3635eRQakbUq8mLF+HCD22xGsLX2SxfpVPtdL7I=,Qhz3635eRQakbUq8mLF+HCD22xGsLX2SxfpVPtdL7I=,Qhz3635eRQakbUq8mLF+HCD22xGsLX2SxfpVPtdL7I=
138,Lzxui57WNwvJhx+3PwYAhfGP+9rjuGoY0jig4x4tmU=,Lzxui57WNwvJhx+3PwYAhfGP+9rjuGoY0jig4x4tmU=,Lzxui57WNwvJhx+3PwYAhfGP+9rjuGoY0jig4x4tmU=
139,DDUNJfhrrc3uojsDtpZZ59vK6uMEYaiPOYg2L9EYrpo=,DDUNJfhrrc3uojsDtpZZ59vK6uMEYaiPOYg2L9EYrpo=,DDUNJfhrrc3uojsDtpZZ59vK6uMEYaiPOYg2L9EYrpo=
140,Wpcve+6PAvN0jTukxd67fgjnwkWl9QvHSFv165leAQ=,Wpcve+6PAvN0jTukxd67fgjnwkWl9QvHSFv165leAQ=,Wpcve+6PAvN0jTukxd67fgjnwkWl9QvHSFv165leAQ=
141,ZI7ejlQrZPQR6zXqjZFU2wiGlhOwJ2rhr2VLydik3w=,ZI7ejlQrZPQR6zXqjZFU2wiGlhOwJ2rhr2VLydik3w=,ZI7ejlQrZPQR6zXqjZFU2wiGlhOwJ2rhr2VLydik3w=
142,yEaZI8KUhytCyqNjvlwq83FGmGrvOtwgKaVlP73+R4k=,yEaZI8KUhytCyqNjvlwq83FGmGrvOtwgKaVlP73+R4k=,yEaZI8KUhytCyqNjvlwq83FGmGrvOtwgKaVlP73+R4k=
143,bw0WNLTpHimcpjaA0U7ewaXeKu1hungc40erk4z+XIw=,bw0WNLTpHimcpjaA0U7ewaXeKu1hungc40erk4z+XIw=,bw0WNLTpHimcpjaA0U7ewaXeKu1hungc40erk4z+XIw=
144,xgqdCOdJDPiiGdYit01ULmt8GdQ19QFhNxdtOE8bKTM=,xgqdCOdJDPiiGdYit01ULmt8GdQ19QFhNxdtOE8bKTM=,xgqdCOdJDPiiGdYit01ULmt8GdQ19QFhNxdtOE8bKTM=
145,PBYfc02RVo1NJDn04zM+CulfSOPeglwzm+QNDwRznMc=,PBYfc02RVo1NJDn04zM+CulfSOPeglwzm+QNDwRznMc=,PBYfc02RVo1NJDn04zM+CulfSOPeglwzm+QNDwRznMc=
146,BvjubcGk4G262KMWaACQXzthHtl1mv+pnRHdLpTP+M=,BvjubcGk4G262KMWaACQXzthHtl1mv+pnRHdLpTP+M=,BvjubcGk4G262KMWaACQXzthHtl1mv+pnRHdLpTP+M=
147,9iIZF1VtwQ1Gq3a4zrtO9eVh5697sQ11TeyjwOgSS5c=,9iIZF1VtwQ1Gq3a4zrtO9eVh5697sQ11TeyjwOgSS5c=,9iIZF1VtwQ1Gq3a4zrtO9eVh5697sQ11TeyjwOgSS5c=
148,9uHEWp+kEWFIpCuSYNknEqCdjelvkV0ruW48wILl3b4=,9uHEWp+kEWFIpCuSYNknEqCdjelvkV0ruW48wILl3b4=,9uHEWp+kEWFIpCuSYNknEqCdjelvkV0ruW48wILl3b4=
149,BiAOtUhmVVKtw5je1pBsriOASbhCQJUGjd+14uH4=,BiAOtUhmVVKtw5je1pBsriOASbhCQJUGjd+14uH4=,BiAOtUhmVVKtw5je1pBsriOASbhCQJUGjd+14uH4=
150,qN3d3BTdPFuCUM8eCgNVZ7FoObZYl7MkdAtv7uda8c=,qN3d3BTdPFuCUM8eCgNVZ7FoObZYl7MkdAtv7uda8c=,qN3d3BTdPFuCUM8eCgNVZ7FoObZYl7MkdAtv7uda8c=
151,3Lt1cD8ueU8fbQabdnq8PMLDN9rtoUB8A+OaQx5j68E=,3Lt1cD8ueU8fbQabdnq8PMLDN9rtoUB8A+OaQx5j68E=,3Lt1cD8ueU8fbQabdnq8PMLDN9rtoUB8A+OaQx5j68E=
152,AdoJwQtrIDVSBJGVZVP6v6Paufa2RutjStTwXgsK7Q=,AdoJwQtrIDVSBJGVZVP6v6Paufa2RutjStTwXgsK7Q=,AdoJwQtrIDVSBJGVZVP6v6Paufa2RutjStTwXgsK7Q=
153,At0BG90PUKJD5AlBx7xGauTzikw2E1t+qN9tImmL4uA=,At0BG90PUKJD5AlBx7xGauTzikw2E1t+qN9tImmL4uA=,At0BG90PUKJD5AlBx7xGauTzikw2E1t+qN9tImmL4uA=
154,2946923906,Rex Chism,ChismRex
155,PisOb3MHECtUNI3j6LuBmBeqN6FMyRZS8nNMbKqg=,PisOb3MHECtUNI3j6LuBmBeqN6FMyRZS8nNMbKqg=,PisOb3MHECtUNI3j6LuBmBeqN6FMyRZS8nNMbKqg=
156,SCpghsGhO8C2RBFySHMwH8NgoHVK4J8045YXVYgaDys=,SCpghsGhO8C2RBFySHMwH8NgoHVK4J8045YXVYgaDys=,SCpghsGhO8C2RBFySHMwH8NgoHVK4J8045YXVYgaDys=
157,2831593597,YungYohan ,YungYohan
158,NzGVtr+vkAtLjocNfX4Ry+woXfdjccHqFOR5Ad9mdE=,NzGVtr+vkAtLjocNfX4Ry+woXfdjccHqFOR5Ad9mdE=,NzGVtr+vkAtLjocNfX4Ry+woXfdjccHqFOR5Ad9mdE=
159,vcW9Co5Fo7IyJ88eC3U+0ewPaLcz5aaLdRX51QT9s4w=,vcW9Co5Fo7IyJ88eC3U+0ewPaLcz5aaLdRX51QT9s4w=,vcW9Co5Fo7IyJ88eC3U+0ewPaLcz5aaLdRX51QT9s4w=
160,3JnCOaIXqTlhj7cmWmdSuzFlA9CIEpdnVl905NaHZw=,3JnCOaIXqTlhj7cmWmdSuzFlA9CIEpdnVl905NaHZw=,3JnCOaIXqTlhj7cmWmdSuzFlA9CIEpdnVl905NaHZw=
161,SxCViMURq7Bsz9FGNGQqC4kPL5tOP1VnLyruSbPVl0w=,SxCViMURq7Bsz9FGNGQqC4kPL5tOP1VnLyruSbPVl0w=,SxCViMURq7Bsz9FGNGQqC4kPL5tOP1VnLyruSbPVl0w=
162,bLlfHia6agmYePxj0FSEXLrjw1NZmNMcCLUnMkofc=,bLlfHia6agmYePxj0FSEXLrjw1NZmNMcCLUnMkofc=,bLlfHia6agmYePxj0FSEXLrjw1NZmNMcCLUnMkofc=
163,GY5PDBQbT3L86vTWDpY1y3rES9QYBtV0pbu9huuqCGA=,GY5PDBQbT3L86vTWDpY1y3rES9QYBtV0pbu9huuqCGA=,GY5PDBQbT3L86vTWDpY1y3rES9QYBtV0pbu9huuqCGA=
164,7I4Q+VADjHBIxBuFJFz1RbsAng9lp7ReASzKKFg5Jb4=,7I4Q+VADjHBIxBuFJFz1RbsAng9lp7ReASzKKFg5Jb4=,7I4Q+VADjHBIxBuFJFz1RbsAng9lp7ReASzKKFg5Jb4=
165,ofFIH98ZRnbf8fSQlMwu+VtYvNanXi2d+C5DMWRdIro=,ofFIH98ZRnbf8fSQlMwu+VtYvNanXi2d+C5DMWRdIro=,ofFIH98ZRnbf8fSQlMwu+VtYvNanXi2d+C5DMWRdIro=
166,uHxbtCU0XEJv2QkJjx4D+fxszbXHgcV664205g84q4=,uHxbtCU0XEJv2QkJjx4D+fxszbXHgcV664205g84q4=,uHxbtCU0XEJv2QkJjx4D+fxszbXHgcV664205g84q4=
167,gGUavyhf7MjUhUqycdwYRwCjYLJAkrwQXkFgQbIEsqc=,gGUavyhf7MjUhUqycdwYRwCjYLJAkrwQXkFgQbIEsqc=,gGUavyhf7MjUhUqycdwYRwCjYLJAkrwQXkFgQbIEsqc=
168,hvflwqmCHp8enlxmOkJ6v4Q7q0xhDHaeLnzNyLg6QGM=,hvflwqmCHp8enlxmOkJ6v4Q7q0xhDHaeLnzNyLg6QGM=,hvflwqmCHp8enlxmOkJ6v4Q7q0xhDHaeLnzNyLg6QGM=
169,+OfqC132EuMruwHVYFJe74MjbhEX28BOiBY8vZK68o=,+OfqC132EuMruwHVYFJe74MjbhEX28BOiBY8vZK68o=,+OfqC132EuMruwHVYFJe74MjbhEX28BOiBY8vZK68o=
170,aiSLygwsutg4qli4qDR2T+LyNZLiZScl03+UyZIms=,aiSLygwsutg4qli4qDR2T+LyNZLiZScl03+UyZIms=,aiSLygwsutg4qli4qDR2T+LyNZLiZScl03+UyZIms=
171,mFboNDr4z6xBwpXGDBUR6WyktVoZWbMmcyR22YqydU=,mFboNDr4z6xBwpXGDBUR6WyktVoZWbMmcyR22YqydU=,mFboNDr4z6xBwpXGDBUR6WyktVoZWbMmcyR22YqydU=
172,Ep2+Q5E1GOGTBjRntisLz0ZQiDeoL00HWcz05aKsFjM=,Ep2+Q5E1GOGTBjRntisLz0ZQiDeoL00HWcz05aKsFjM=,Ep2+Q5E1GOGTBjRntisLz0ZQiDeoL00HWcz05aKsFjM=
173,py3inIuwlPMn76Pt8Rqa99XZhOxwzRHF9gvMqj7naxs=,py3inIuwlPMn76Pt8Rqa99XZhOxwzRHF9gvMqj7naxs=,py3inIuwlPMn76Pt8Rqa99XZhOxwzRHF9gvMqj7naxs=
174,+SA6zQByhddiKlCktA2rf8L2XYAirih0DZ6GJAa7m7A=,+SA6zQByhddiKlCktA2rf8L2XYAirih0DZ6GJAa7m7A=,+SA6zQByhddiKlCktA2rf8L2XYAirih0DZ6GJAa7m7A=
175,eXXZVEAgCstPf1aWRnuEcNEQEGepgViD9tYQn7U6w=,eXXZVEAgCstPf1aWRnuEcNEQEGepgViD9tYQn7U6w=,eXXZVEAgCstPf1aWRnuEcNEQEGepgViD9tYQn7U6w=
176,kP3D6S95wdT4N2Ke4T7SLKqsdttdE0Ar4WVOvl0TwQ=,kP3D6S95wdT4N2Ke4T7SLKqsdttdE0Ar4WVOvl0TwQ=,kP3D6S95wdT4N2Ke4T7SLKqsdttdE0Ar4WVOvl0TwQ=
177,qHso+DaJS5WK6wZmq2oyVQPMTPnQ8mhfB8DpvoWZDOo=,qHso+DaJS5WK6wZmq2oyVQPMTPnQ8mhfB8DpvoWZDOo=,qHso+DaJS5WK6wZmq2oyVQPMTPnQ8mhfB8DpvoWZDOo=
178,cHvv5Vmsq09eSZiPpqJnbJjtg6G8hXWz1xBjje+lS4E=,cHvv5Vmsq09eSZiPpqJnbJjtg6G8hXWz1xBjje+lS4E=,cHvv5Vmsq09eSZiPpqJnbJjtg6G8hXWz1xBjje+lS4E=
179,NJ7ebFhhaDIOX9ihvt3CItW0lntHEvKgOsaOpKzUXg=,NJ7ebFhhaDIOX9ihvt3CItW0lntHEvKgOsaOpKzUXg=,NJ7ebFhhaDIOX9ihvt3CItW0lntHEvKgOsaOpKzUXg=
180,S43DHJF9vCPkwYk+86ZWR5iZdl4B7EomJTW5SDuVM=,S43DHJF9vCPkwYk+86ZWR5iZdl4B7EomJTW5SDuVM=,S43DHJF9vCPkwYk+86ZWR5iZdl4B7EomJTW5SDuVM=
181,72rzj56bvyOcBvJBMfIjN1XxQIqP2Qu6ITnATmHxs=,72rzj56bvyOcBvJBMfIjN1XxQIqP2Qu6ITnATmHxs=,72rzj56bvyOcBvJBMfIjN1XxQIqP2Qu6ITnATmHxs=
182,N4qKdQcTDOz+kaQU5S7Tsk9USdAAuqITwYINk7nzBBc=,N4qKdQcTDOz+kaQU5S7Tsk9USdAAuqITwYINk7nzBBc=,N4qKdQcTDOz+kaQU5S7Tsk9USdAAuqITwYINk7nzBBc=
183,I0Mho0++vr2cAv2c44V8d1AaGUk30poOPNcCcqC8h8=,I0Mho0++vr2cAv2c44V8d1AaGUk30poOPNcCcqC8h8=,I0Mho0++vr2cAv2c44V8d1AaGUk30poOPNcCcqC8h8=
184,JAthOqpnm87DPw0pQZCF9hcKSRCoKf2vrsA2qvkhbI=,JAthOqpnm87DPw0pQZCF9hcKSRCoKf2vrsA2qvkhbI=,JAthOqpnm87DPw0pQZCF9hcKSRCoKf2vrsA2qvkhbI=
185,2Q4+pMBOCriZD8KDTuDsJGM6K0h3UxaxG060ApCpw4=,2Q4+pMBOCriZD8KDTuDsJGM6K0h3UxaxG060ApCpw4=,2Q4+pMBOCriZD8KDTuDsJGM6K0h3UxaxG060ApCpw4=
186,XiMWvUTyRdi8LhJdX9rmC4oQ4I0otDXtA3J7BVg0oQw=,XiMWvUTyRdi8LhJdX9rmC4oQ4I0otDXtA3J7BVg0oQw=,XiMWvUTyRdi8LhJdX9rmC4oQ4I0otDXtA3J7BVg0oQw=
187,2958635954,Wm Pearson,pearson_wm
188,DGMR8zhcMKXbxICHyEJKi2q+eggs5I5ZCG8TZIZBf1o=,DGMR8zhcMKXbxICHyEJKi2q+eggs5I5ZCG8TZIZBf1o=,DGMR8zhcMKXbxICHyEJKi2q+eggs5I5ZCG8TZIZBf1o=
189,867434522668810240,Cathy Torres,CathyTo98969932
190,nXSlmGiBP0fPMChYp+Ujtfx21TuQsY0ZIUsC78mTU=,nXSlmGiBP0fPMChYp+Ujtfx21TuQsY0ZIUsC78mTU=,nXSlmGiBP0fPMChYp+Ujtfx21TuQsY0ZIUsC78mTU=
191,LdB00Leepp9Xgup9xJ2qtpwFkvl+ucBGe4PV4XHUSxE=,LdB00Leepp9Xgup9xJ2qtpwFkvl+ucBGe4PV4XHUSxE=,LdB00Leepp9Xgup9xJ2qtpwFkvl+ucBGe4PV4XHUSxE=
192,SYI2supPJ20b7OINIBcZXjy980t6z8GnqBRWr1uiI=,SYI2supPJ20b7OINIBcZXjy980t6z8GnqBRWr1uiI=,SYI2supPJ20b7OINIBcZXjy980t6z8GnqBRWr1uiI=
193,1014397190335164416,The Donald,TheDona98509379
194,3327188408,Biden Warren 2016,BidenWarren16
195,W1rugHu5RBa+64ODDokKCvi8yPu9fzhmVMJxrTNUEZE=,W1rugHu5RBa+64ODDokKCvi8yPu9fzhmVMJxrTNUEZE=,W1rugHu5RBa+64ODDokKCvi8yPu9fzhmVMJxrTNUEZE=
196,cv4IFrWt5HpvYyRljwYOYoa4V39IarKuC0yJD2wFRPA=,cv4IFrWt5HpvYyRljwYOYoa4V39IarKuC0yJD2wFRPA=,cv4IFrWt5HpvYyRljwYOYoa4V39IarKuC0yJD2wFRPA=
197,RGTGuMxdonkl3fGXPYlkKaH6HzwHUE+06A2xyeMQqAo=,RGTGuMxdonkl3fGXPYlkKaH6HzwHUE+06A2xyeMQqAo=,RGTGuMxdonkl3fGXPYlkKaH6HzwHUE+06A2xyeMQqAo=
198,5MbhRRp22ixZT76sM0pz9u2x450OwRwEWzezvCvus8=,5MbhRRp22ixZT76sM0pz9u2x450OwRwEWzezvCvus8=,5MbhRRp22ixZT76sM0pz9u2x450OwRwEWzezvCvus8=
199,WTrar+6TYrBkAvU49Uq5kjfnpYoKyfvUYXXwmQSGQ0=,WTrar+6TYrBkAvU49Uq5kjfnpYoKyfvUYXXwmQSGQ0=,WTrar+6TYrBkAvU49Uq5kjfnpYoKyfvUYXXwmQSGQ0=
200,SfxKbfdo3+0DubDWABQgsKCFXmlwq1tpmWj4eLshwSI=,SfxKbfdo3+0DubDWABQgsKCFXmlwq1tpmWj4eLshwSI=,SfxKbfdo3+0DubDWABQgsKCFXmlwq1tpmWj4eLshwSI=
201,PWGPpjjtiVeUDZ2q+S2aIyGkAeQxCQGbecsaCkg5TSo=,PWGPpjjtiVeUDZ2q+S2aIyGkAeQxCQGbecsaCkg5TSo=,PWGPpjjtiVeUDZ2q+S2aIyGkAeQxCQGbecsaCkg5TSo=
202,qIIvkRNRz4jLmZRhLUDj+xS+twhyNk8MWcGO7S5alE=,qIIvkRNRz4jLmZRhLUDj+xS+twhyNk8MWcGO7S5alE=,qIIvkRNRz4jLmZRhLUDj+xS+twhyNk8MWcGO7S5alE=
203,XOOBRqJPoEiLVmZSSldMoSUJd0K+HiYo6myxrSQJg+k=,XOOBRqJPoEiLVmZSSldMoSUJd0K+HiYo6myxrSQJg+k=,XOOBRqJPoEiLVmZSSldMoSUJd0K+HiYo6myxrSQJg+k=
204,+ifpp68hrGB47v6QOXhRq7h1inuww3U+J7zcqoQ71cg=,+ifpp68hrGB47v6QOXhRq7h1inuww3U+J7zcqoQ71cg=,+ifpp68hrGB47v6QOXhRq7h1inuww3U+J7zcqoQ71cg=
205,SEtNV7rLIu1zUyBy9S7z8QmU1rnpcntkSbpEVDo4ueo=,SEtNV7rLIu1zUyBy9S7z8QmU1rnpcntkSbpEVDo4ueo=,SEtNV7rLIu1zUyBy9S7z8QmU1rnpcntkSbpEVDo4ueo=
206,yzDsBUQvUxqPYVkA3VBMVlAYHlZKYMSDtQ0yEfp7Tn0=,yzDsBUQvUxqPYVkA3VBMVlAYHlZKYMSDtQ0yEfp7Tn0=,yzDsBUQvUxqPYVkA3VBMVlAYHlZKYMSDtQ0yEfp7Tn0=
